
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Trinidad and Tobago","TTO","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","205000000","222857142.857143","141666666.666667","142972222.222222","130547895.311931","114000000","126847058.823529","131482352.941176","137929411.764706","117433798.65822","109942783.844453","123255657.554054","120081264.258713","124350176.751923","124382769.953797","131816666.40207","110670180.005714","113521144.837323","125978203.466321","107162713.856809","101127163.041753","77354117.7217601","104130031.842593","80436156.7635904","101869812.700735","114120381.349903","115253705.591718","116112523.988579","119774169.466219","123506037.934995","119970042.595684","119327625.678176","112616668.167222",
"Tunisia","TUN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","206095238.095238","185904761.904762","176952380.952381","213523809.52381","205333333.333333","245142857.142857","326639892.904953","479983232.026829","539136622.390892","664146620.847652","799900571.712652","800373134.328358","808158508.158508","900528592.023066","973431734.317343","1235613731.78563","1151883353.58445","1069917047.57068","1033588685.91632","1173146240.98867","1330017974.83523","1173425692.69521","1596717750.69386","1194450920.9606","1304750869.06141","1932159090.90909","2186195652.17391","2498530076.88829","2148849257.74634","1963127718.4658","2049487152.3739","2686048900.76022","2330771317.47898","2311319926.23167","2433485078.40162","2148683154.59254","2079029679.57184","1920447351.76198","2550795498.64183","3087916499.39783","2959380299.05966","3190458302.02855","3362962384.89152","3521467413.35931","3605569132.78531","3319058264.63602","3909788322.20486","4091939304.693","4145749984.61254","4286505271.83837","4167914049.7553","",
"Turkey","TUR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","7685984381.42211","4133333333.33333","4711111111.11111","5522222222.22222","5644444444.44444","5522222222.22222","6655555555.55556","6966666666.66667","7277777777.77778","7955555555.55556","6678260869.56522","6073607293.69176","7010600706.71378","8734982332.15548","12816830616.7875","15787287079.3519","16676010714.5082","18447950227.7525","20719051148.9993","24947710525.469","17985743970.1202","17165232559.185","14428524850.3565","12900020846.5472","12718719319.2975","13238936900.2439","14776504425.4348","15532858126.1593","15680247477.7657","17770775988.839","26332533427.3798","22874857142.8571","23742985507.2464","27775000000","20208405405.4054","26597772925.7642","30586899262.8993","27452278472.6794","34358814729.5742","26812354345.7498","27520412667.9463","17730160249.3029","24483192087.3551","30815090644.3765","38136615683.0261","46405485334.9162","45094643624.9252","50806310134.1605","57203308177.5511","52410560917.7011","69670127503.877","68561976968.1546","67757704085.4706","63930642265.928","61559117540.555","59244854655.7317","52326113105.3248",
"Tuvalu","TUV","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2259776.75435173","2263592.45988472","2256903.64277321","2270501.83598531","2567626.84603012","2650852.48332098","3206432.42820252","3133813.27000148","2777296.1427315","2834828.0534228","2462894.24860853","2416727.00941347","2685102.68390742","3169466.24294701","4023238.71157523","4452080.94692631","5219126.5060241","6281482.7211112","6696862.94245932","6552799.87521448","8512199.59640433","10122743.6823105","7721474.42534686","7342923.34427496","7071389.94050838","5859063.93208624","",
"Tanzania","TZA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1790671289.61493","2173720805.22948","2057055216.16644","1908508811.32271","1875834059.51248","2293922855.33291","2859209688.94095","3273467320.67519","2941714884.59256","3113249640.05139","3189117806.71994","3183267635.51879","3270668586.28149","3531656296.73571","3968907447.00344","4844518177.41016","5404288556.5141","5767993480.1859","7879106830.45686","8640048135.98537","9393224138.85506","9944929006.48517","12149616016.3517","13826919260.0455","13887038776.0735","13230282249.9449","13567257767.6547",
"Uganda","UGA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","210974842.767296","220421383.647799","220828092.243187","245236897.274633","278290356.39413","434173669.467787","444677871.148459","443557422.969188","461064425.770308","530392156.862745","642997198.879552","766246498.59944","812885154.061625","997619047.619048","1270328102.71041","1666222222.22222","1758900000","2152058823.52941","1782652173.91304","1395025000","893170000","780000000","1094000000","1188666666.66667","1799026155.90124","1702663857.77008","2083156750.38234","3432839582.08384","3532683333.33333","2869151318.40388","2293508861.62129","1640022028.70266","1377378797.59117","1554985198.28014","1842375698.46385","2607120502.36835","2480528661.50222","2389867335.54929","2518761103.89879","2086658940.12192","1703706891.84348","1626594431.00276","1447849250.72426","1552935590.25727","1720704619.66498","2260213212.38382","2389696713.27701","2738606988.84671","3044958683.97685","4749115567.85737","5288950367.27876","5104681900.30471","6136180172.64644","6305466938.29739","6897807589.35229","6573271965.38874","5774235912.21151",
"Ukraine","UKR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","13306542489.2297","14972224052.2217","18413963436.5676","19914615551.9867","19066050483.2985","15419183773.2029","14141140698.1968","7657729646.51257","6638933689.67629","5449029908.85881","6276521263.39687","5054500745.38045","3750203843.95818","4529952844.93044","5500642206.95817","5522847595.0888","5449209593.63925","7019928557.99962","7889827697.23106","8149900990.09901","9377029702.9703","12368620899.1495","8440034911.18185","10129668834.1146","13373537828.2042","13738580903.5165","16106343050.1689","13556748298.5185","10977765773.849","10848645665.7783",
"Upper middle income","UMC","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","51012760888.7551","52151801002.9439","54967328073.4468","60546886141.0317","64850523290.0297","73164361811.1403","77464589130.9283","79408640524.7504","81321323929.9371","84830820550.1068","88694210244.9565","93744575345.8403","104301359610.842","133965638274.422","159484393177.081","170912354502.879","178833939122.483","197349718861.933","190393325886.631","230158816240.142","241599067642.2","265444044066.202","262551389206.677","268889946885.948","288394747928.59","299950484966.408","311698461250.32","297218722044.929","318274923720.979","338040122760.974","362570037521.395","354147375608.737","301559768723.349","295414348772.296","333515960539.773","374063793623.742","409204087322.561","409687575448.945","406405037913.005","372894903524.858","372623491201.166","375669216175.769","392297848263.948","434057048930.574","516569912026.865","558548309840.122","617587930450.606","760272622691.262","940793103985.675","932892987646.596","1097644050168.12","1312932853621.32","1401419817696.15","1514762505395.34","1555546308176.92","1494471663830.74","1473124854018.32",
"Uruguay","URY","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","683765905.084391","709494697.933384","643323183.99304","743941254.936144","1010220732.3454","989196893.793165","919643000.878975","856279714.06095","952283338.124362","1135292464.65067","1105171665.7067","1384919070.88138","1662708143.01465","1644531682.1859","1630056016.68321","1788420410.8137","1447109327.73628","1415912823.56442","1207539878.82064","1052139803.35889","1180976666.77302","1530714083.15275","1518527187.01233","1745282581.60459","1989749827.44664","2784255015.68071","2497094837.82347","2901314352.94352","4234681462.34377","4163577132.1379","4381694154.75354","3855110010.32436","3266483035.34182","3153455043.66334",
"United States","USA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114912000000","110289000000","111175000000","118251000000","119844000000","106400000000","130076000000","153599000000","149270000000","141596000000","152255000000","164224000000","147777000000","170356000000","205527000000","194255000000","230399000000","210715000000","183721000000","",
"Uzbekistan","UZB","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4424230635.81886","5073466666.66667","4547466472.30321","3613374583.6536","4430292667.40894","3744796052.89265","3119635728.54291","4157773584.90566","4017044284.50466","4956675224.64698","4135846823.61892","3417338364.31399","2918274969.76711","2895610702.74054","3181220565.14914","3576877459.70133","4346470646.14577","5184253015.48105","5818168031.54383","6277206915.84449","7077443790.71571","8171838641.54244","9146125922.08452","10052887828.1623","10783849932.5423","11115424904.3026","10807892454.6666",
"St. Vincent and the Grenadines","VCT","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","5872592.59259259","8678629.62962963","8893259.25925926","8230925.92592593","12014074.0740741","12541148.1481481","12694333.3333333","16404703.7037037","17726925.9259259","19909148.1481481","19878185.1851852","27475296.2962963","27978370.3703704","34059851.8518519","31785555.5555556","36761518.5185185","28021703.7037037","20462148.1481481","29064703.7037037","27034222.2222222","22428259.2592593","26371777.7777778","27115333.3333333","29440740.7407407","27011111.1111111","29376481.4814815","26629888.8888889","27153185.1851852","30148777.7777778","32191777.7777778","36831592.5925926","39231481.4814815","39947444.4444444","41410481.4814815","43007370.3703704","42704333.3333333","46737851.8518519","48075740.7407407","46983037.037037","50592185.1851852",
"Venezuela, RB","VEN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","395727272.727273","418000000","458696969.69697","510000000","446840909.090909","485200000","538777777.777778","582533333.333333","647200000","729288888.888889","747466666.666667","820318181.818182","825727272.727273","1024697674.4186","1270790697.67442","1523209302.32558","1616651162.7907","2013069767.44186","2244255813.95349","2585720930.23256","3131674418.60465","3598139534.88372","3869697674.4186","4133093023.25581","2972457142.85714","3474253333.33333","3877197530.8642","2841268965.51724","3862813793.10345","2566855907.78098","2533010660.98081","2829926056.33803","3103222222.22222","3108570484.5815","2850795959.59596","3901714932.1267","2884948717.94872","3859089234.54769","4521289262.23521","4263034505.53079","4607127941.17647","5200696421.16899","3573659229.90783","3606680164.46549","4181935705.59932","5376861422.14566","6709414531.90498","8785022356.7769","13138656625.9442","18673161894.9921","21135041767.3487","15865030890.8213","19126723241.5546","18188769589.2463","","","",
"British Virgin Islands","VGB","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
